PSIS_REFYEAR_D_CODE,PSIS_PROVOFSTUDY_CODE,PSIS_PRGCODECIP6_D_CODE,PSIS_PCSCE_D_CODE,PSIS_GENDER_CODE,_COUNT_
2012,12,52.1302,,1,0
2012,12,52.1302,,2,0
2012,12,52.1302,66,,0
2012,12,52.1302,66,1,0
2012,12,52.1302,66,2,0
2012,12,52.1302,76,,0
2012,12,52.1302,76,1,0
2012,12,52.1302,76,2,0
2012,12,52.1302,86,,0
2012,12,52.1302,86,1,0
2012,12,52.1302,86,2,0
2012,13,,,,0
2012,13,,,1,0
2012,13,,,2,0
2012,13,,66,,0
2012,13,,66,1,0
2012,13,,66,2,0
2012,13,,76,,0
2012,13,,76,1,0
2012,13,,76,2,0
2012,13,,86,,0
2012,13,,86,1,0
2012,13,,86,2,0
2012,13,26.1102,,,0
2012,13,26.1102,,1,0
2012,13,26.1102,,2,0
2012,13,26.1102,66,,0
2012,13,26.1102,66,1,0
2012,13,26.1102,66,2,0
2012,13,26.1102,76,,0
2012,13,26.1102,76,1,0
2012,13,26.1102,76,2,0
2012,13,26.1102,86,,0
2012,13,26.1102,86,1,0
2012,13,26.1102,86,2,0
2012,13,27.0501,,,0
2012,13,27.0501,,1,0
2012,13,27.0501,,2,0
2012,13,27.0501,66,,0
2012,13,27.0501,66,1,0
2012,13,27.0501,66,2,0
2012,13,27.0501,76,,0
2012,13,27.0501,76,1,0
2012,13,27.0501,76,2,0
2012,13,27.0501,86,,0
2012,13,27.0501,86,1,0
2012,13,27.0501,86,2,0
2012,13,27.0502,,,0
2012,13,27.0502,,1,0
2012,13,27.0502,,2,0
2012,13,27.0502,66,,0
2012,13,27.0502,66,1,0
2012,13,27.0502,66,2,0
2012,13,27.0502,76,,0
2012,13,27.0502,76,1,0
2012,13,27.0502,76,2,0
2012,13,27.0502,86,,0
2012,13,27.0502,86,1,0
2012,13,27.0502,86,2,0
2012,13,27.0599,,,0
2012,13,27.0599,,1,0
2012,13,27.0599,,2,0
2012,13,27.0599,66,,0
2012,13,27.0599,66,1,0
2012,13,27.0599,66,2,0
2012,13,27.0599,76,,0
2012,13,27.0599,76,1,0
2012,13,27.0599,76,2,0
2012,13,27.0599,86,,0
2012,13,27.0599,86,1,0
2012,13,27.0599,86,2,0
2012,13,27.9999,,,0
2012,13,27.9999,,1,0
2012,13,27.9999,,2,0
2012,13,27.9999,66,,0
2012,13,27.9999,66,1,0
2012,13,27.9999,66,2,0
2012,13,27.9999,76,,0
2012,13,27.9999,76,1,0
2012,13,27.9999,76,2,0
2012,13,27.9999,86,,0
2012,13,27.9999,86,1,0
2012,13,27.9999,86,2,0
2012,13,52.1302,,,0
2012,13,52.1302,,1,0
2012,13,52.1302,,2,0
2012,13,52.1302,66,,0
2012,13,52.1302,66,1,0
2012,13,52.1302,66,2,0
2012,13,52.1302,76,,0
2012,13,52.1302,76,1,0
2012,13,52.1302,76,2,0
2012,13,52.1302,86,,0
2012,13,52.1302,86,1,0
2012,13,52.1302,86,2,0
2012,24,,,,250
2012,24,,,1,150
2012,24,,,2,100
2012,24,,66,,145
2012,24,,66,1,90
2012,24,,66,2,55
2012,24,,76,,80
2012,24,,76,1,45
2012,24,,76,2,35
2012,24,,86,,25
2012,24,,86,1,15
2012,24,,86,2,10
2012,24,26.1102,,,35
2012,24,26.1102,,1,15
2012,24,26.1102,,2,20
2012,24,26.1102,66,,0
2012,24,26.1102,66,1,0
2012,24,26.1102,66,2,0
2012,24,26.1102,76,,20
2012,24,26.1102,76,1,10
2012,24,26.1102,76,2,10
2012,24,26.1102,86,,15
2012,24,26.1102,86,1,5
2012,24,26.1102,86,2,10
2012,24,27.0501,,,195
2012,24,27.0501,,1,120
2012,24,27.0501,,2,75
2012,24,27.0501,66,,125
2012,24,27.0501,66,1,75
2012,24,27.0501,66,2,50
2012,24,27.0501,76,,60
2012,24,27.0501,76,1,35
2012,24,27.0501,76,2,25
2012,24,27.0501,86,,10
2012,24,27.0501,86,1,10
2012,24,27.0501,86,2,0
2012,24,27.0502,,,20
2012,24,27.0502,,1,15
2012,24,27.0502,,2,5
2012,24,27.0502,66,,20
2012,24,27.0502,66,1,15
2012,24,27.0502,66,2,5
2012,24,27.0502,76,,0
2012,24,27.0502,76,1,0
2012,24,27.0502,76,2,0
2012,24,27.0502,86,,0
2012,24,27.0502,86,1,0
2012,24,27.0502,86,2,0
2012,24,27.0599,,,0
2012,24,27.0599,,1,0
2012,24,27.0599,,2,0
2012,24,27.0599,66,,0
2012,24,27.0599,66,1,0
2012,24,27.0599,66,2,0
2012,24,27.0599,76,,0
2012,24,27.0599,76,1,0
2012,24,27.0599,76,2,0
2012,24,27.0599,86,,0
2012,24,27.0599,86,1,0
2012,24,27.0599,86,2,0
2012,24,27.9999,,,0
2012,24,27.9999,,1,0
2012,24,27.9999,,2,0
2012,24,27.9999,66,,0
2012,24,27.9999,66,1,0
2012,24,27.9999,66,2,0
2012,24,27.9999,76,,0
2012,24,27.9999,76,1,0
2012,24,27.9999,76,2,0
2012,24,27.9999,86,,0
2012,24,27.9999,86,1,0
2012,24,27.9999,86,2,0
2012,24,52.1302,,,0
2012,24,52.1302,,1,0
2012,24,52.1302,,2,0
2012,24,52.1302,66,,0
2012,24,52.1302,66,1,0
2012,24,52.1302,66,2,0
2012,24,52.1302,76,,0
2012,24,52.1302,76,1,0
2012,24,52.1302,76,2,0
2012,24,52.1302,86,,0
2012,24,52.1302,86,1,0
2012,24,52.1302,86,2,0
2012,35,,,,1365
2012,35,,,1,740
2012,35,,,2,625
2012,35,,66,,965
2012,35,,66,1,520
2012,35,,66,2,445
2012,35,,76,,240
2012,35,,76,1,130
2012,35,,76,2,110
2012,35,,86,,160
2012,35,,86,1,90
2012,35,,86,2,70
2012,35,26.1102,,,20
2012,35,26.1102,,1,10
2012,35,26.1102,,2,10
2012,35,26.1102,66,,0
2012,35,26.1102,66,1,0
2012,35,26.1102,66,2,0
2012,35,26.1102,76,,10
2012,35,26.1102,76,1,5
2012,35,26.1102,76,2,5
2012,35,26.1102,86,,10
2012,35,26.1102,86,1,5
2012,35,26.1102,86,2,5
2012,35,27.0501,,,1120
2012,35,27.0501,,1,600
2012,35,27.0501,,2,520
2012,35,27.0501,66,,860
2012,35,27.0501,66,1,460
2012,35,27.0501,66,2,400
2012,35,27.0501,76,,155
2012,35,27.0501,76,1,80
2012,35,27.0501,76,2,75
2012,35,27.0501,86,,110
2012,35,27.0501,86,1,60
2012,35,27.0501,86,2,50
2012,35,27.0502,,,205
2012,35,27.0502,,1,120
2012,35,27.0502,,2,85
2012,35,27.0502,66,,90
2012,35,27.0502,66,1,50
2012,35,27.0502,66,2,40
2012,35,27.0502,76,,75
2012,35,27.0502,76,1,45
2012,35,27.0502,76,2,30
2012,35,27.0502,86,,40
2012,35,27.0502,86,1,25
2012,35,27.0502,86,2,15
2012,35,27.0599,,,0
2012,35,27.0599,,1,0
2012,35,27.0599,,2,0
2012,35,27.0599,66,,0
2012,35,27.0599,66,1,0
2012,35,27.0599,66,2,0
2012,35,27.0599,76,,0
2012,35,27.0599,76,1,0
2012,35,27.0599,76,2,0
2012,35,27.0599,86,,0
2012,35,27.0599,86,1,0
2012,35,27.0599,86,2,0
2012,35,27.9999,,,10
2012,35,27.9999,,1,5
2012,35,27.9999,,2,5
2012,35,27.9999,66,,10
2012,35,27.9999,66,1,5
2012,35,27.9999,66,2,5
2012,35,27.9999,76,,0
2012,35,27.9999,76,1,0
2012,35,27.9999,76,2,0
2012,35,27.9999,86,,0
2012,35,27.9999,86,1,0
2012,35,27.9999,86,2,0
2012,35,52.1302,,,5
2012,35,52.1302,,1,5
2012,35,52.1302,,2,0
2012,35,52.1302,66,,5
2012,35,52.1302,66,1,5
2012,35,52.1302,66,2,0
2012,35,52.1302,76,,0
2012,35,52.1302,76,1,0
2012,35,52.1302,76,2,0
2012,35,52.1302,86,,0
2012,35,52.1302,86,1,0
2012,35,52.1302,86,2,0
2012,46,,,,55
2012,46,,,1,25
2012,46,,,2,30
2012,46,,66,,25
2012,46,,66,1,15
2012,46,,66,2,10
2012,46,,76,,15
2012,46,,76,1,5
2012,46,,76,2,10
2012,46,,86,,15
2012,46,,86,1,5
2012,46,,86,2,10
2012,46,26.1102,,,0
2012,46,26.1102,,1,0
2012,46,26.1102,,2,0
2012,46,26.1102,66,,0
2012,46,26.1102,66,1,0
2012,46,26.1102,66,2,0
2012,46,26.1102,76,,0
2012,46,26.1102,76,1,0
2012,46,26.1102,76,2,0
2012,46,26.1102,86,,0
2012,46,26.1102,86,1,0
2012,46,26.1102,86,2,0
2012,46,27.0501,,,55
2012,46,27.0501,,1,25
2012,46,27.0501,,2,30
2012,46,27.0501,66,,25
2012,46,27.0501,66,1,15
2012,46,27.0501,66,2,10
2012,46,27.0501,76,,15
2012,46,27.0501,76,1,5
2012,46,27.0501,76,2,10
2012,46,27.0501,86,,15
2012,46,27.0501,86,1,5
2012,46,27.0501,86,2,10
2012,46,27.0502,,,0
2012,46,27.0502,,1,0
2012,46,27.0502,,2,0
2012,46,27.0502,66,,0
2012,46,27.0502,66,1,0
2012,46,27.0502,66,2,0
2012,46,27.0502,76,,0
2012,46,27.0502,76,1,0
2012,46,27.0502,76,2,0
2012,46,27.0502,86,,0
2012,46,27.0502,86,1,0
2012,46,27.0502,86,2,0
2012,46,27.0599,,,0
2012,46,27.0599,,1,0
2012,46,27.0599,,2,0
2012,46,27.0599,66,,0
2012,46,27.0599,66,1,0
2012,46,27.0599,66,2,0
2012,46,27.0599,76,,0
2012,46,27.0599,76,1,0
2012,46,27.0599,76,2,0
2012,46,27.0599,86,,0
2012,46,27.0599,86,1,0
2012,46,27.0599,86,2,0
2012,46,27.9999,,,0
2012,46,27.9999,,1,0
2012,46,27.9999,,2,0
2012,46,27.9999,66,,0
2012,46,27.9999,66,1,0
2012,46,27.9999,66,2,0
2012,46,27.9999,76,,0
2012,46,27.9999,76,1,0
2012,46,27.9999,76,2,0
2012,46,27.9999,86,,0
2012,46,27.9999,86,1,0
2012,46,27.9999,86,2,0
2012,46,52.1302,,,0
2012,46,52.1302,,1,0
2012,46,52.1302,,2,0
2012,46,52.1302,66,,0
2012,46,52.1302,66,1,0
2012,46,52.1302,66,2,0
2012,46,52.1302,76,,0
2012,46,52.1302,76,1,0
2012,46,52.1302,76,2,0
2012,46,52.1302,86,,0
2012,46,52.1302,86,1,0
2012,46,52.1302,86,2,0
2012,47,,,,30
2012,47,,,1,20
2012,47,,,2,10
2012,47,,66,,15
2012,47,,66,1,5
2012,47,,66,2,10
2012,47,,76,,10
2012,47,,76,1,10
2012,47,,76,2,0
2012,47,,86,,5
2012,47,,86,1,5
2012,47,,86,2,0
2012,47,26.1102,,,5
2012,47,26.1102,,1,5
2012,47,26.1102,,2,0
2012,47,26.1102,66,,0
2012,47,26.1102,66,1,0
2012,47,26.1102,66,2,0
2012,47,26.1102,76,,5
2012,47,26.1102,76,1,5
2012,47,26.1102,76,2,0
2012,47,26.1102,86,,0
2012,47,26.1102,86,1,0
2012,47,26.1102,86,2,0
2012,47,27.0501,,,25
2012,47,27.0501,,1,15
2012,47,27.0501,,2,10
2012,47,27.0501,66,,15
2012,47,27.0501,66,1,5
2012,47,27.0501,66,2,10
2012,47,27.0501,76,,5
2012,47,27.0501,76,1,5
2012,47,27.0501,76,2,0
2012,47,27.0501,86,,5
2012,47,27.0501,86,1,5
2012,47,27.0501,86,2,0
2012,47,27.0502,,,0
2012,47,27.0502,,1,0
2012,47,27.0502,,2,0
2012,47,27.0502,66,,0
2012,47,27.0502,66,1,0
2012,47,27.0502,66,2,0
2012,47,27.0502,76,,0
2012,47,27.0502,76,1,0
2012,47,27.0502,76,2,0
2012,47,27.0502,86,,0
2012,47,27.0502,86,1,0
2012,47,27.0502,86,2,0
2012,47,27.0599,,,0
2012,47,27.0599,,1,0
2012,47,27.0599,,2,0
2012,47,27.0599,66,,0
2012,47,27.0599,66,1,0
2012,47,27.0599,66,2,0
2012,47,27.0599,76,,0
2012,47,27.0599,76,1,0
2012,47,27.0599,76,2,0
2012,47,27.0599,86,,0
2012,47,27.0599,86,1,0
2012,47,27.0599,86,2,0
2012,47,27.9999,,,0
2012,47,27.9999,,1,0
2012,47,27.9999,,2,0
2012,47,27.9999,66,,0
2012,47,27.9999,66,1,0
2012,47,27.9999,66,2,0
2012,47,27.9999,76,,0
2012,47,27.9999,76,1,0
2012,47,27.9999,76,2,0
2012,47,27.9999,86,,0
2012,47,27.9999,86,1,0
2012,47,27.9999,86,2,0
2012,47,52.1302,,,0
2012,47,52.1302,,1,0
2012,47,52.1302,,2,0
2012,47,52.1302,66,,0
2012,47,52.1302,66,1,0
2012,47,52.1302,66,2,0
2012,47,52.1302,76,,0
2012,47,52.1302,76,1,0
2012,47,52.1302,76,2,0
2012,47,52.1302,86,,0
2012,47,52.1302,86,1,0
2012,47,52.1302,86,2,0
2012,48,,,,285
2012,48,,,1,175
2012,48,,,2,110
2012,48,,66,,85
2012,48,,66,1,50
2012,48,,66,2,35
2012,48,,76,,95
2012,48,,76,1,55
2012,48,,76,2,40
2012,48,,86,,105
2012,48,,86,1,70
2012,48,,86,2,35
2012,48,26.1102,,,0
2012,48,26.1102,,1,0
2012,48,26.1102,,2,0
2012,48,26.1102,66,,0
2012,48,26.1102,66,1,0
2012,48,26.1102,66,2,0
2012,48,26.1102,76,,0
2012,48,26.1102,76,1,0
2012,48,26.1102,76,2,0
2012,48,26.1102,86,,0
2012,48,26.1102,86,1,0
2012,48,26.1102,86,2,0
2012,48,27.0501,,,85
2012,48,27.0501,,1,50
2012,48,27.0501,,2,35
2012,48,27.0501,66,,85
2012,48,27.0501,66,1,50
2012,48,27.0501,66,2,35
2012,48,27.0501,76,,0
2012,48,27.0501,76,1,0
2012,48,27.0501,76,2,0
2012,48,27.0501,86,,0
2012,48,27.0501,86,1,0
2012,48,27.0501,86,2,0
2012,48,27.0502,,,200
2012,48,27.0502,,1,125
2012,48,27.0502,,2,75
2012,48,27.0502,66,,0
2012,48,27.0502,66,1,0
2012,48,27.0502,66,2,0
2012,48,27.0502,76,,95
2012,48,27.0502,76,1,55
2012,48,27.0502,76,2,40
2012,48,27.0502,86,,105
2012,48,27.0502,86,1,70
2012,48,27.0502,86,2,35
2012,48,27.0599,,,0
2012,48,27.0599,,1,0
2012,48,27.0599,,2,0
2012,48,27.0599,66,,0
2012,48,27.0599,66,1,0
2012,48,27.0599,66,2,0
2012,48,27.0599,76,,0
2012,48,27.0599,76,1,0
2012,48,27.0599,76,2,0
2012,48,27.0599,86,,0
2012,48,27.0599,86,1,0
2012,48,27.0599,86,2,0
2012,48,27.9999,,,0
2012,48,27.9999,,1,0
2012,48,27.9999,,2,0
2012,48,27.9999,66,,0
2012,48,27.9999,66,1,0
2012,48,27.9999,66,2,0
2012,48,27.9999,76,,0
2012,48,27.9999,76,1,0
2012,48,27.9999,76,2,0
2012,48,27.9999,86,,0
2012,48,27.9999,86,1,0
2012,48,27.9999,86,2,0
2012,48,52.1302,,,0
2012,48,52.1302,,1,0
2012,48,52.1302,,2,0
2012,48,52.1302,66,,0
2012,48,52.1302,66,1,0
2012,48,52.1302,66,2,0
2012,48,52.1302,76,,0
2012,48,52.1302,76,1,0
2012,48,52.1302,76,2,0
2012,48,52.1302,86,,0
2012,48,52.1302,86,1,0
2012,48,52.1302,86,2,0
2012,59,,,,345
2012,59,,,1,185
2012,59,,,2,160
2012,59,,66,,255
2012,59,,66,1,140
2012,59,,66,2,115
2012,59,,76,,55
2012,59,,76,1,25
2012,59,,76,2,30
2012,59,,86,,35
2012,59,,86,1,20
2012,59,,86,2,15
2012,59,26.1102,,,0
2012,59,26.1102,,1,0
2012,59,26.1102,,2,0
2012,59,26.1102,66,,0
2012,59,26.1102,66,1,0
2012,59,26.1102,66,2,0
2012,59,26.1102,76,,0
2012,59,26.1102,76,1,0
2012,59,26.1102,76,2,0
2012,59,26.1102,86,,0
2012,59,26.1102,86,1,0
2012,59,26.1102,86,2,0
2012,59,27.0501,,,345
2012,59,27.0501,,1,185
2012,59,27.0501,,2,160
2012,59,27.0501,66,,255
2012,59,27.0501,66,1,140
2012,59,27.0501,66,2,115
2012,59,27.0501,76,,55
2012,59,27.0501,76,1,25
2012,59,27.0501,76,2,30
2012,59,27.0501,86,,35
2012,59,27.0501,86,1,20
2012,59,27.0501,86,2,15
2012,59,27.0502,,,0
2012,59,27.0502,,1,0
2012,59,27.0502,,2,0
2012,59,27.0502,66,,0
2012,59,27.0502,66,1,0
2012,59,27.0502,66,2,0
2012,59,27.0502,76,,0
2012,59,27.0502,76,1,0
2012,59,27.0502,76,2,0
2012,59,27.0502,86,,0
2012,59,27.0502,86,1,0
2012,59,27.0502,86,2,0
2012,59,27.0599,,,0
2012,59,27.0599,,1,0
2012,59,27.0599,,2,0
2012,59,27.0599,66,,0
2012,59,27.0599,66,1,0
2012,59,27.0599,66,2,0
2012,59,27.0599,76,,0
2012,59,27.0599,76,1,0
2012,59,27.0599,76,2,0
2012,59,27.0599,86,,0
2012,59,27.0599,86,1,0
2012,59,27.0599,86,2,0
2012,59,27.9999,,,0
2012,59,27.9999,,1,0
2012,59,27.9999,,2,0
2012,59,27.9999,66,,0
2012,59,27.9999,66,1,0
2012,59,27.9999,66,2,0
2012,59,27.9999,76,,0
2012,59,27.9999,76,1,0
2012,59,27.9999,76,2,0
2012,59,27.9999,86,,0
2012,59,27.9999,86,1,0
2012,59,27.9999,86,2,0
2012,59,52.1302,,,0
2012,59,52.1302,,1,0
2012,59,52.1302,,2,0
2012,59,52.1302,66,,0
2012,59,52.1302,66,1,0
2012,59,52.1302,66,2,0
2012,59,52.1302,76,,0
2012,59,52.1302,76,1,0
2012,59,52.1302,76,2,0
2012,59,52.1302,86,,0
2012,59,52.1302,86,1,0
2012,59,52.1302,86,2,0
2013,,,,,2240
2013,,,,1,1215
2013,,,,2,1025
2013,,,66,,1580
2013,,,66,1,840
2013,,,66,2,740
2013,,,76,,400
2013,,,76,1,210
2013,,,76,2,185
2013,,,86,,265
2013,,,86,1,165
2013,,,86,2,100
2013,,26.1102,,,60
2013,,26.1102,,1,30
2013,,26.1102,,2,30
2013,,26.1102,66,,0
2013,,26.1102,66,1,0
2013,,26.1102,66,2,0
2013,,26.1102,76,,25
2013,,26.1102,76,1,10
2013,,26.1102,76,2,15
2013,,26.1102,86,,35
2013,,26.1102,86,1,20
2013,,26.1102,86,2,15
2013,,27.0501,,,2000
2013,,27.0501,,1,1070
2013,,27.0501,,2,930
2013,,27.0501,66,,1500
2013,,27.0501,66,1,790
2013,,27.0501,66,2,710
2013,,27.0501,76,,305
2013,,27.0501,76,1,160
2013,,27.0501,76,2,145
2013,,27.0501,86,,195
2013,,27.0501,86,1,120
2013,,27.0501,86,2,75
2013,,27.0502,,,165
2013,,27.0502,,1,105
2013,,27.0502,,2,60
2013,,27.0502,66,,65
2013,,27.0502,66,1,40
2013,,27.0502,66,2,25
2013,,27.0502,76,,65
2013,,27.0502,76,1,40
2013,,27.0502,76,2,25
2013,,27.0502,86,,35
2013,,27.0502,86,1,25
2013,,27.0502,86,2,10
2013,,27.0599,,,5
2013,,27.0599,,1,5
2013,,27.0599,,2,0
2013,,27.0599,66,,5
2013,,27.0599,66,1,5
2013,,27.0599,66,2,0
2013,,27.0599,76,,0
2013,,27.0599,76,1,0
2013,,27.0599,76,2,0
2013,,27.0599,86,,0
2013,,27.0599,86,1,0
2013,,27.0599,86,2,0
2013,,27.9999,,,10
2013,,27.9999,,1,5
2013,,27.9999,,2,5
2013,,27.9999,66,,10
2013,,27.9999,66,1,5
2013,,27.9999,66,2,5
2013,,27.9999,76,,0
2013,,27.9999,76,1,0
2013,,27.9999,76,2,0
2013,,27.9999,86,,0
2013,,27.9999,86,1,0
2013,,27.9999,86,2,0
2013,,52.1302,,,0
2013,,52.1302,,1,0
2013,,52.1302,,2,0
2013,,52.1302,66,,0
2013,,52.1302,66,1,0
2013,,52.1302,66,2,0
2013,,52.1302,76,,0
2013,,52.1302,76,1,0
2013,,52.1302,76,2,0
2013,,52.1302,86,,0
2013,,52.1302,86,1,0
2013,,52.1302,86,2,0
2013,10,,,,35
2013,10,,,1,20
2013,10,,,2,15
2013,10,,66,,10
2013,10,,66,1,5
2013,10,,66,2,5
2013,10,,76,,15
2013,10,,76,1,10
2013,10,,76,2,5
2013,10,,86,,10
2013,10,,86,1,5
2013,10,,86,2,5
2013,10,26.1102,,,0
2013,10,26.1102,,1,0
2013,10,26.1102,,2,0
2013,10,26.1102,66,,0
2013,10,26.1102,66,1,0
2013,10,26.1102,66,2,0
2013,10,26.1102,76,,0
2013,10,26.1102,76,1,0
2013,10,26.1102,76,2,0
2013,10,26.1102,86,,0
2013,10,26.1102,86,1,0
2013,10,26.1102,86,2,0
2013,10,27.0501,,,35
2013,10,27.0501,,1,20
2013,10,27.0501,,2,15
2013,10,27.0501,66,,10
2013,10,27.0501,66,1,5
2013,10,27.0501,66,2,5
2013,10,27.0501,76,,15
2013,10,27.0501,76,1,10
2013,10,27.0501,76,2,5
2013,10,27.0501,86,,10
2013,10,27.0501,86,1,5
2013,10,27.0501,86,2,5
2013,10,27.0502,,,0
2013,10,27.0502,,1,0
2013,10,27.0502,,2,0
2013,10,27.0502,66,,0
2013,10,27.0502,66,1,0
2013,10,27.0502,66,2,0
2013,10,27.0502,76,,0
2013,10,27.0502,76,1,0
2013,10,27.0502,76,2,0
2013,10,27.0502,86,,0
2013,10,27.0502,86,1,0
2013,10,27.0502,86,2,0
2013,10,27.0599,,,0
2013,10,27.0599,,1,0
2013,10,27.0599,,2,0
2013,10,27.0599,66,,0
2013,10,27.0599,66,1,0
2013,10,27.0599,66,2,0
2013,10,27.0599,76,,0
2013,10,27.0599,76,1,0
2013,10,27.0599,76,2,0
2013,10,27.0599,86,,0
2013,10,27.0599,86,1,0
2013,10,27.0599,86,2,0
2013,10,27.9999,,,0
2013,10,27.9999,,1,0
2013,10,27.9999,,2,0
2013,10,27.9999,66,,0
2013,10,27.9999,66,1,0
2013,10,27.9999,66,2,0
2013,10,27.9999,76,,0
2013,10,27.9999,76,1,0
2013,10,27.9999,76,2,0
2013,10,27.9999,86,,0
2013,10,27.9999,86,1,0
2013,10,27.9999,86,2,0
2013,10,52.1302,,,0
2013,10,52.1302,,1,0
2013,10,52.1302,,2,0
2013,10,52.1302,66,,0
2013,10,52.1302,66,1,0
2013,10,52.1302,66,2,0
2013,10,52.1302,76,,0
2013,10,52.1302,76,1,0
2013,10,52.1302,76,2,0
2013,10,52.1302,86,,0
2013,10,52.1302,86,1,0
2013,10,52.1302,86,2,0
2013,12,,,,35
2013,12,,,1,20
2013,12,,,2,15
2013,12,,66,,20
2013,12,,66,1,10
2013,12,,66,2,10
2013,12,,76,,10
2013,12,,76,1,5
2013,12,,76,2,5
2013,12,,86,,5
2013,12,,86,1,5
2013,12,,86,2,0
2013,12,26.1102,,,0
2013,12,26.1102,,1,0
2013,12,26.1102,,2,0
2013,12,26.1102,66,,0
2013,12,26.1102,66,1,0
2013,12,26.1102,66,2,0
2013,12,26.1102,76,,0
2013,12,26.1102,76,1,0
2013,12,26.1102,76,2,0
2013,12,26.1102,86,,0
2013,12,26.1102,86,1,0
2013,12,26.1102,86,2,0
2013,12,27.0501,,,35
2013,12,27.0501,,1,20
2013,12,27.0501,,2,15
2013,12,27.0501,66,,20
2013,12,27.0501,66,1,10
2013,12,27.0501,66,2,10
2013,12,27.0501,76,,10
2013,12,27.0501,76,1,5
2013,12,27.0501,76,2,5
2013,12,27.0501,86,,5
2013,12,27.0501,86,1,5
2013,12,27.0501,86,2,0
2013,12,27.0502,,,0
2013,12,27.0502,,1,0
2013,12,27.0502,,2,0
2013,12,27.0502,66,,0
2013,12,27.0502,66,1,0
2013,12,27.0502,66,2,0
2013,12,27.0502,76,,0
2013,12,27.0502,76,1,0
2013,12,27.0502,76,2,0
2013,12,27.0502,86,,0
2013,12,27.0502,86,1,0
2013,12,27.0502,86,2,0
2013,12,27.0599,,,0
2013,12,27.0599,,1,0
2013,12,27.0599,,2,0
2013,12,27.0599,66,,0
2013,12,27.0599,66,1,0
2013,12,27.0599,66,2,0
2013,12,27.0599,76,,0
2013,12,27.0599,76,1,0
2013,12,27.0599,76,2,0
2013,12,27.0599,86,,0
2013,12,27.0599,86,1,0
2013,12,27.0599,86,2,0
2013,12,27.9999,,,0
2013,12,27.9999,,1,0
2013,12,27.9999,,2,0
2013,12,27.9999,66,,0
2013,12,27.9999,66,1,0
2013,12,27.9999,66,2,0
2013,12,27.9999,76,,0
2013,12,27.9999,76,1,0
2013,12,27.9999,76,2,0
2013,12,27.9999,86,,0
2013,12,27.9999,86,1,0
2013,12,27.9999,86,2,0
2013,12,52.1302,,,0
2013,12,52.1302,,1,0
2013,12,52.1302,,2,0
2013,12,52.1302,66,,0
2013,12,52.1302,66,1,0
2013,12,52.1302,66,2,0
2013,12,52.1302,76,,0
2013,12,52.1302,76,1,0
2013,12,52.1302,76,2,0
2013,12,52.1302,86,,0
2013,12,52.1302,86,1,0
2013,12,52.1302,86,2,0
2013,13,,,,0
2013,13,,,1,0
2013,13,,,2,0
2013,13,,66,,0
2013,13,,66,1,0
2013,13,,66,2,0
2013,13,,76,,0
2013,13,,76,1,0
2013,13,,76,2,0
2013,13,,86,,0
2013,13,,86,1,0
2013,13,,86,2,0
2013,13,26.1102,,,0
2013,13,26.1102,,1,0
2013,13,26.1102,,2,0
2013,13,26.1102,66,,0
2013,13,26.1102,66,1,0
2013,13,26.1102,66,2,0
2013,13,26.1102,76,,0
2013,13,26.1102,76,1,0
2013,13,26.1102,76,2,0
2013,13,26.1102,86,,0
2013,13,26.1102,86,1,0
2013,13,26.1102,86,2,0
2013,13,27.0501,,,0
2013,13,27.0501,,1,0
2013,13,27.0501,,2,0
2013,13,27.0501,66,,0
2013,13,27.0501,66,1,0
2013,13,27.0501,66,2,0
2013,13,27.0501,76,,0
2013,13,27.0501,76,1,0
2013,13,27.0501,76,2,0
2013,13,27.0501,86,,0
2013,13,27.0501,86,1,0
2013,13,27.0501,86,2,0
2013,13,27.0502,,,0
2013,13,27.0502,,1,0
2013,13,27.0502,,2,0
2013,13,27.0502,66,,0
2013,13,27.0502,66,1,0
2013,13,27.0502,66,2,0
2013,13,27.0502,76,,0
2013,13,27.0502,76,1,0
2013,13,27.0502,76,2,0
2013,13,27.0502,86,,0
2013,13,27.0502,86,1,0
2013,13,27.0502,86,2,0
2013,13,27.0599,,,0
2013,13,27.0599,,1,0
2013,13,27.0599,,2,0
2013,13,27.0599,66,,0
2013,13,27.0599,66,1,0
2013,13,27.0599,66,2,0
2013,13,27.0599,76,,0
2013,13,27.0599,76,1,0
2013,13,27.0599,76,2,0
2013,13,27.0599,86,,0
2013,13,27.0599,86,1,0
2013,13,27.0599,86,2,0
2013,13,27.9999,,,0
2013,13,27.9999,,1,0
2013,13,27.9999,,2,0
2013,13,27.9999,66,,0
2013,13,27.9999,66,1,0
2013,13,27.9999,66,2,0
2013,13,27.9999,76,,0
2013,13,27.9999,76,1,0
2013,13,27.9999,76,2,0
2013,13,27.9999,86,,0
2013,13,27.9999,86,1,0
2013,13,27.9999,86,2,0
2013,13,52.1302,,,0
2013,13,52.1302,,1,0
2013,13,52.1302,,2,0
2013,13,52.1302,66,,0
2013,13,52.1302,66,1,0
2013,13,52.1302,66,2,0
2013,13,52.1302,76,,0
2013,13,52.1302,76,1,0
2013,13,52.1302,76,2,0
2013,13,52.1302,86,,0
2013,13,52.1302,86,1,0
2013,13,52.1302,86,2,0
2013,24,,,,260
2013,24,,,1,155
2013,24,,,2,105
2013,24,,66,,150
2013,24,,66,1,95
2013,24,,66,2,55
2013,24,,76,,80
2013,24,,76,1,40
